!12/12/2020.7:26:32.PM
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 1
!TRACE:       ,TRACE.1           
!PARAMETER:   ,S21               
!GRAPH:       ,REAL.IMAG         
!SMOOTHING:   ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,REAL1,IMAG1
174,12.380000000,-5.531269E-020,-8.496337E-020
175,12.440000000,-7.129230E-020,-6.184689E-021
176,12.500000000,0.000000E+000,0.000000E+000
177,12.560000000,0.000000E+000,0.000000E+000
178,12.620000000,0.000000E+000,0.000000E+000
179,12.680000000,0.000000E+000,0.000000E+000
180,12.740000000,4.506527E-020,5.808900E-020
181,12.800000000,-6.344622E-020,1.481146E-020
182,12.860000000,0.000000E+000,0.000000E+000
183,12.920000000,4.196437E-020,4.837704E-020
184,12.980000000,-5.780123E-020,8.538636E-021
185,13.040000000,-4.881567E-020,-1.772787E-020
186,13.100000000,4.281941E-020,5.743599E-020
187,13.160000000,-2.000399E-021,6.304631E-020
188,13.220000000,-6.751368E-020,-3.917766E-020
189,13.280000000,0.000000E+000,0.000000E+000
190,13.340000000,2.396076E-021,7.120306E-020
191,13.400000000,0.000000E+000,0.000000E+000
192,13.460000000,0.000000E+000,0.000000E+000
193,13.520000000,-8.816144E-020,2.691585E-020
194,13.580000000,-7.470438E-020,-9.181073E-021
195,13.640000000,4.354305E-020,4.655500E-020
196,13.700000000,0.000000E+000,0.000000E+000
197,13.760000000,-1.118409E-019,3.928854E-020
198,13.820000000,8.599322E-020,1.354324E-020
199,13.880000000,-5.556559E-020,6.471340E-020
200,13.940000000,-7.564789E-020,2.010232E-020
201,14.000000000,0.000000E+000,0.000000E+000
